FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SS 2007","China Steel Team","China Shipbuilding Corp ( (CSBC) ), , Taiwan","9.75mscantling...............................................................10.75m","China Steel Express, , Taiwan","Panama","21June2007","210.70m","2500","9327815","52,855gt","Nil LOCALshipownerChinaSteelisalong-termcustomerofCSBC, andthetwocompaniescombinedtheireffortstodevelopthis 'Newcastlemax' bulkcarrier, basedonthedesignofwhatisclaimedtobethelargestCapesizebulkeryetproducedbytheKaohsiungshipyard. TherequirementwasforavesselwhichcouldmeethesizelimitationsoftheNewcastleportfacilitiesinNewSouthWales, Australia, andischargesatisfactorilyatmainlandChinaterminals, takingintoaccountfuturedevelopmentsathoseports","","NakashimaPropellerCoLtd","FAR-2827, FAR2837-S",""
"SS 2007","Coastal Renaissance","Flensburger Schiffbau- - Gesellschaft mbH & & Co KG ( (FSG) ) Germany","175,040dwtscantling..........................................................203,512dwt","British Columbia Ferry Services Inc ( (BC Ferries) ), , Canada","Canada","December2006","290.50m","91","9332755","104,352gt","2 BOTHthenergeticGermanbuilderandCanadianownerofthisnewSuperCoastal-classeriesofdouble-endedferrieshaspreviouslyfeaturedinSignificantShipsnewbuildingreviews: UNDAkdeniz, theprototypeofFlensburger'snownumerous, andstillindemand, ro-rodesigns, appearedintheyear200 edition (followedbyHurstPointin2002), whilstwoyearsearlier, in1998, BCFerries' ill-fatedCanadian- builtcatamaranPacificatwaspresented","","MANB&W","6S70MC-C",""
"SS 2007","Cosco Asia","Hyundai Heavy Industries Co Ltd, , Korea","5.75m","China Ocean Shipping Co Ltd, , People' 's Republic of China","Panama","21September2007","2020m","139.75","9345403","21,77gt","- - UNABLEtoclaimthetitleof 'theworld'slargestcontainership' - thatgoestoEmmaMaersk (presentedinour2006edition), CoscoAsiacanatleastakecreditforbeingthelargestshipofthetypesofarbuiltinKorea, andthelargestintheCOSCOfleet","9953tonnes","CaterpillarMaK","MaK8M32C","57"
"SS 2007","Cosco New York","Hanjin Heavy Industries & & Construction Co Ltd, , Korea","13.00mscantling ................................................................14.50m","","Panama","thisdevelops41130kWMCRat104rev/min togiveaservicespeedatNCRratingandallowing15 seamargin of24.30knots whensailingatadraughtof13.50m","20ft/40ft/45ft","4","9335185","114,300gt","2 COSCO'Sseeminglyinsatiabledemandfornewtonnagecontinuesunabated, withHanjincontributinganothercontainershipseriestothestate- ownedgroup'salreadyextensivefleet. Thistimeitisof 'intermediate' size, withacapacityfor5089TEU, andofcurrentPanamaxdimensions. Likeotherbuildersof 'box-ships', HanjiniswatchingthexpansionplansofthePanamaCanalAuthoritieswithgreatinterest, asthesewillplayabigpartinestablishingthesizeofuturenewbuildingsofthistypeofvessel","","","",""
"SS 2007","Cotentin","Aker Yards Oy ( (Helsinki yard) ), , Finland","12.00mscantling ................................................................13.50m","Brittany Ferries, , France","France","20September2007","TEU; FEU; 45ft","4","9364978","54,778gt","Nil FOUNDEDjustover30yearsagobyaBretonfarmers' cooperativeanxioustomarketitsproduceintheUK, BrittanyFerriesisnowestablishedasaleadingplayeronEnglishChannelferryroutes. Thecompany'successowesmuchtothepassengertradewhichasdevelopedalongsidethefreightservices, using, initially, second-handro-rovesselstolinkPortsmouthwithStMalo, followedbyservicesconnectingPlymouthandCorkwithRoscoff","88,369tonnes","MANB&W","9K90MC-C",""
"SS 2007","Deo Volente","Conoship International BV, , The Netherlands ( (Hull from OAG, , Poland) )","6.30mscantling.................................................................6.50m","Hartman Seatrade BV/ / Amasus Shipping BV, , The Netherlands","The Netherlands","Late2007","155.00m","2","9391658","22,532gt","5 CONOSHIPInternationalwasformedsome50yearsagotocoordinatethedesignandmarketingactivitiesofthelargegroupof, mainlycoaster, shipbuildingcompaniesthenbasedinthenorthernpartofHolland. Outofnearly20shipyardsparticipatingathatime, onlythree (plusfouroverseas 'associates') nowremain, precipitatingachangeindirectionbyConoship, whichastransformeditintoaconsultingorganisationundertakingconceptdesignprojectsinconjunctionwithanowner, thensourcingasuitablebuilderworldwide","","MaK","12VM43C","65"
"SS 2007","Dubai Star","SPP Shipbuilding Co Ltd, , Korea","Wärtsilä","Emirates Trading Agency LLC, , United Arab Emirates","Panama","1February2007","98.20m","2","9365362","299gt","Nil FEWshipbuildersinmoderntimescanhaveattainedsuccessinsoshortatimeasTongyeong-basedSPPShipbuilding. Foundedin1997asacranemanufacturer, thecompany'smoveintoshipbuildingcamejusthreeyearsagowhenitbeganfabricatingmodulesfornearbyestablishedyards. Itsfirstnewbuildcontractwasobtainedin2005, yet, bythecurrentyear (2007), eightshipshavealreadybeendeliveredand, astonishingly, 120morecontracts, withdeliveriesextendingto2011, havebeenwon! Afurthermarkofthecompany'successistherecentopeningofasecond, brandnew, shipyardatnearbySacheon, withthetwositesaimingtospecialiseintheconstructionof50,00dwt/74,00dwtand113,00dwtoil/chemicaltankers, also35,00dwt/59,00dwt/81,00dwtbulkcarriers","","Wärtsilä","8L32",""
"SS 2007","Eileen- -C","Construcciones Navales P Freire SA, , Spain","11.00mscantling ................................................................13.00m","Carisbrooke Shipping Plc, , UK","United Kingdom","22May2007","174.00m","3","9373503","30,042gt","5 INjustover40years, CarisbrookeShippinghasevolvedfromitsoriginsintheUKcoastaltrades, toapositionasaninternationaloperatorcontrollingmorethan40drycargovesselsrangingfrom300dwto20,00dwtcapacity, withsome15additionalnewbuildingscheduledfordeliveryfromChina, Japan, andSpainoverthenexthreeyears. Eileen-Cistheleadshipofaclassofsix500dwtmulti-purposecargovesselscurrentlyunderconstructioninthelattercountry, withtwoslightlylargerunits (100mlengthand5700dwt) recentlyaddedtotheoriginalcontract. Thiswasplacedin2005withfamily-ownedshipbuilderFreire, establishedinVigomorethan100yearsago","60,640tonnes","Sulzer","7RTA48T-B",""
"SS 2007","Faust","Daewoo Shipbuilding & & Marine Engineering Co Ltd ( (DSME) ), , Korea","MaK","Wallenius Lines AB/ /Wallenius Marine AB, , Sweden","Sweden","6March2007","84.70m","168","9332925","2990gt","6 STANDINGalongsidecontainershipsandLNGcarriersasamajorplankintheDSMEportfolio, isthePCTC (purecar/truckcarrier), andSignificantShipshasfeaturednumerousexamplesofthecompany'sdeliveriesofthistypeofvesselovertheyears. Aswithsomanyoftoday'shipdesigns, navalarchitectshaveperfected 'standards' tosuitmarketrequirements, andthePCTCisnoexception, witheverydetailtailoredtoaccommodatethemaximumintakeofvehiclesofaspecifiedsize, somuchsothat (notoputoofineapointonit), theynowallbegintolookalike! Nevertheless, theFaustclass (allWalleniuscarcarrierscontinuetobenamedafteroperas) isdifferentfromearliervessels - andpossiblyevenunique - forthesimplereasontheseshipscarrymorecarsandcan, therefore, layclaimtobeing 'thelargestvehiclecarriersintheworld'","","","",""
"SS 2007","Fram","Fincantieri SpA ( (Monfalcone Yard) ), , Italy","……………………………9.50mscantling ................................................................11.30m","Hurtigruten ASA, , Norway","Bahamas","Nil THEclassicHurtigrutenservicehasbeenoperatedontheNorwegiancoastbyvariouscombinationsofparticipatingcompaniesince1893 providingnotonlyadailycargo/passengerferrylinkservingnearly40portsofcallbetweenBergenandKirkenes butalsofferingauniquecruisingexperience whichasbeendescribedas theworldsmostbeautifulvoyage. Aseriesofsummer ExplorerCruises basedonthecoastofGreenlandandcomplementingthosealreadyoperatedinAntarcticaduringtheEuropeanwinter hasnowbeenintroducedbyanewcompany HurtigrutenASA formedfromamergerofthelastworiginalHurtigrutenpartners anditisforthesespecialistservicesthatFramwasprimarilyordered","219.30m","19.90","9370018","71,580gt","","","MANB&W","7S60MC-C",""
"SS 2007","Graceful Leader","Stocznia Gdynia SA, , Poland","5.00mscantling ..................................................................5.10m","Graceful Maritime Ltd, , Isle of Man/ /Stamco Ship Management Ltd, , Greece","Bahamas","22April2007","approx99.20m","2","9357303","approx11,700gt","7 ( (of this sub- -series) ) ARGUABLYthemostprolificbuilderofcarcarriersoutsideoftheFarEast, StoczniaGdyniacompletedthe18thunitofits8168seriesofvesselsofthistypeduring2007. MostexamplesoftheclasshavejoinedthefleetsofIsleofMan-basedcompaniescontrolledbytheIsraeliRaygroup, butwithmanagementinthehandsofStamcoShipManagement, Greece. Tofurthercomplicatematters, thevesselshavethenbeencharteredtoleadingPCTCoperatorsuchasHyundai/Eukor, HUAL, WalleniusWilhelmsen, andJapaneseK-Line. Others, likeGracefulLeader, havefoundemploymentwithanotherJapanesecompany, NYK","approx6800tonnes","MaK/6M25","1RN456x-6","20"
"SS 2007","Histria Giada","Santierul Naval Constanta SA ( (SNC) ), , Romania","9.00mscantling ................................................................10.00m","Lara Marine Co Ltd, , Malta/ /Histria Shipmanagement SRL, , Romania","","11September2007","188.00m","3","9396323","57,692gt","11 IllustrationshowsisterHistriaAmber","","MANB&W","7S60MC-C",""
"SS 2007","Höegh Delhi","Uljanik Shipyard, , Croatia","10.50mscantling........................................................11.00m","Viking Car Carriers I Ltd / /Höegh Autoliners, , Norway","Norwegian International Register","July2007","172.00m","3","9318462","25,804gt","- - NORWEGIANownerLeifHöeghbeganoperationsome80yearsagowithasmallfleetofoiltankers. Drycargoshipsrunningonworldwidelinerservicesweresoonadded, andinthe1960sthefirstbulkcarrierswereacquired","50,118tonnes","MANB&W","6S50MC-C",""
"SS 2007","Iran Anzali","Volgograd Shipyard, , Russia","8.00mscantling ..................................................................8.82m","Irinvestship Ltd/ /Khazar Shipping Co ( (Islamic Republic of Iran Shipping Lines) ), , Iran","Iran","25January2007","188.70m","3","9367982","55,775gt","1 VOLGOGRADShipyardhasahistoryofmorethan75yearsofshipbuildingatitsyardneartheconfluenceoftheriversDonandVolgainsouthernRussia, andnowoperatesaspartoftheMNP-OnshoreandOffshoreGroup, ownerofiveshipyardspreadaroundRussia. IranAnzalisaunitfromanew 'Khazar' seriesof700dwtriver/seadrycargovessels, builtinaccordancewiththeMarineEngineeringBureau'sRSD19Project, coveringvesselsdesignedtoperateintheCaspianSeandthroughtheVolga/Donchannel","32,400tonnes","","",""
"SS 2007","Ital Mattina","Hyundai Mipo Dockyard Co Ltd ( (HMD) ), , Korea","3.60mscantling ..................................................................4.60m","E R Schiffahrt GmbH & & Co, , Germany","Liberia","15February2007","TEU/FEU","3","9315915","5676gt","3 THISexampleofthelargestofthefourstandardesigncontainershipswhichHMDhasinitsportfolio, isanothervesselbuiltforGermanownerswhospecialiseintheprovisionoftonnageforthelinerchartertrades, thistimefortheItalianContiLinesgroup. Ofsingle-deckconfigurationwithforecastleandsunkenmooringdeckaft, ItalMattinahasitsmachineryspaceinthethree-quarteraftposition, withanarrow, nine-tiersuperstructureabove","7249tonnescantling..........................................................9657tonnes","","",""
"SS 2007","Lamentin","Tersan Shipyard, , Turkey","11.30mscantling ................................................................12.75m","Petromarine SA, , France","France","28June2007","TEU/FEU","2","9377054","42,020gt","2 LAMENTINisthefirstofthreesistershipsbuildingatTersan'sTuzlashipyardfortheFrenchowner, Petromarine. DesignedinTurkeybytheNavtekconsultancy, thiseriesisofparticularinterestbecauseoftheshallowdraughtconfigurationofthehullform, andtheincorporationofanaftbodywhichfeaturestwinskegs, tworudders, andtwinCPpropellers","70,950tonnes","………………MANB&W","8K90MC-C",""
"SS 2007","Libertas","STX Shipbuilding Co Ltd ( (Jinhae yard) ), , Korea","6.50mscantling ..................................................................7.80m","Atlantska Plovidba dd, , Croatia","Croatia","June2007","114.00m","160","9321914","7292gt","1 STXShipbuildingCoLtd, anditsnowdefunctpredecessorcompanyDaedong, hasbeeninexistenceforarelativelyshort45years, yetitisalreadyconsideredtorankasthefifth-largestshipbuilderintheworld, withreferencescoveringvirtuallyeveryaspectoflarge, merchantshipnewbuilding. Currently, containershipscarryingupto13,100TEU, AframaxandPanamaxtankers, VLCCs, carcarriers, LPG/ethylenetankers, andmostrecentlyLNGcarriers, allfeatureontheorderbooks. Arecentlydiscernedmarketforbulkcarriers (partlyinthelightofChina'scontinuedappetiteforawmaterials) has, however, ledthecompanytoaddesignsforthisclassofvesseltoitscatalogue, withmanyofthesenewstandardsdestinedtobebuiltbySTXChina, atarecentlylaidout 'greenfield' siteatDalian","15,320tonnes","MaK","8M25","22"
"SS 2007","Maersk Semarang","Daewoo Shipbuilding and Marine Engineering Co Ltd ( (DSME) ), , Korea","12.20mscantling ................................................................14.20m","Santa Livia Offen Reederei/ /CP Öffen, , Germany/ /AP Möller- -Maersk Group, , Denmark","Liberia","20August2007","216.20m","3","9330070","40,914gt","4 THEboomingmarketforcontainerships, andasimultaneouslowinginthedemandforliquefiednaturalgascarriers, hasmeantachangeinthemixofvesselsonorderatDaewoo. Thishasresultedinareductionofthatyard'sintendedpremierfocusonthatlatterclassofship (although, asillustratedbyoureviewofAlRuwaisonearlierpages, LNGcarriersdostillfeaturestronglyinthecompany'sportfolio)","87,370tonnes","MANB&W","7S50MC-C (Mk7)",""
"SS 2007","Mirzaga Khalilov","Krasnoye Sormovo Shipyard, , Russia","13.00mscantling...............................................................14.50m","Paltrading- -1 Co Ltd, , Malta/ /Palmali Shipping Services, , Turkey","Malta","16May2007Weregrethathedescriptionandtechnicalparticularspresentedforthisvesselarenotascompleteasusual","20ft; 40ft; 45ft (deck)","25.40","9368572","94,300gt","4 ONEofRussia'soldestshipbuilders, KrasnoyeSormovo, situatedontheRiverVolgatNizhniyNovgorod, eastofMoscowandarguablynearertheBalticthantheCaspianSea, currentlyoperatesaspartoftheMNPGroupandeliveredMirzagaKhalilovlastyear, justoolateforinclusioninSignificantShipsof2006. ThisvesselistheleadshipofaseriesofivedesignedbyMEB, inconjunctionwithownerPalmaliGroupunderProjectRSD17, forservicearoundEurope, theSeaofAzov, BlackandBalticSeas, andofdimensionsuitablefornavigatingtheVolga-DonandVolga-Baltchannels","140,300tonnes","MANB&W","…………………12K98MC-C6",""
"SS 2007","MOL Creation","Mitsubishi Heavy Industries Ltd ( (MHI) ), , Nagasaki yard, , Japan","Wärtsilä","MOL Euro- -Orient Shipping SA / /Mitsui OSK Lines Ltd ( (MOL) ), , Japan","Bahamas","11November2006","TEU/FEU","2","9321237","4922gt","4 MOLCreationistheleadshipofanewseriesofsixdevelopedbyMHI, andescribedashaving 'highlyeconomicalperformance', 'environment- friendlytechnology' and 'vesselsafety' attributes. Aspartoftheowner'scontinuingfocusonthesefeaturesofitsoperations, alltheseshipswillbeoutfittedwiththelatestechnologies, impactingontheseareasofperformance","","","",""
"SS 2007","Natchan Rera","Incat Tasmania Pty Ltd, , Australia","13.00mscantling ................................................................14.50m","apremiumquality, conformable, opaqueproductwithclaimedlongtermadhesionandexcellentprintperformance","Japan","29June2007","20ft; 40ft; 45ft","4","9294238","86,700gt","1 NATCHANRera ('Natchan' isashortenedversionof 'Natsumi',thefirstnameofaseven-yearoldJapanesegirlartistwhodevisedtheartworkadorningthehullofthevessel, and 'Rera' meanswindintheHokkaidoAinulanguage) enterservicewithastringofsuperlativesalreadyinplace. AmongstheseareclaimstobethelargestcatamaranyetbuiltbyIncat (andinAustralia), andthelargest, mostfuelefficientdiesel- poweredcatamaranintheworld","","Sulzer","11RT-flex96C",""
"SS 2007","Nordspring","STX Shipbuilding Co Ltd ( (Jinhae yard) ), , Korea","MAN","Reederei ' 'Nord' ' Klaus E Oldendorff Ltd, , Cyprus","Cyprus","August2007","105.60m","40","","10,841gt","2 WHENKlausOldendorffleftheLübeck-based, familyfirmofEgonOldendorffin1964, itwastofoundhisownshippingcompanyspecialisinginmulti-purposecargovesselsofaround7500dwteach","","","",""
"SS 2007","OPDR Andalucia","Fujian Mawei Shipbuilding Ltd, , China","10.75mscantling ................................................................12.30m","OPDR Canarias SA, , Spain","Spain","6July2007","20ft; 40ft; 45ft","4","9331206","","Nil IllustrationshowsisterOPDRCanarias","","……………………MANB&W","9K80MC-CMk6",""
"SS 2007","Orange Trident","Sanoyas Hishino Meisho Corp, , Japan","MaK","Victoria Steamship Inc, , Panama/ /Naishin Senpaku KK, , Japan","Panama","15May2007","1590m","3","9341873","11,250gt","7 SANOYAShasalongandenviablereputationasabuilderofefficientHandymaxandPanamaxbulkcarriers, withcloseto70examplesofits70,00dwtand75,00dwtbulkersdelivered. However, withnewIMCOandIACSrulesandregulationscomingonstream, andamorepositiveapproachtoenvironmentalissuesnowapparentinthis21stcentury, thecompanyfelthetimewasrightoupdateitsportfolio, andtworeplacementsforthosepopular, earlierdesigns, arenowavailable. Marketedas 'Eco-Ships', thenewvesselsareof78,00dwtand83,00dwt, respectively, withOrangeTridentanexampleofthesmallervariant","","Renk","12M32C",""
"SS 2007","Overseas Houston","Aker Philadelphia Shipyard Inc ( (APSI) ), , USA","12.20mscantling...............................................................14.35m","American Shipping Corp ( (ASC) )/ / Overseas Shipholding Group Inc, , ( (OSG) ), , USA","USA","8June2007","219.00m","3","9351062","14,662gt","9 THEsignificanceoftheinclusionofOverseasHoustoninthisreviewof2007newbuildingsliesnotsomuchwiththevesselitself, butwiththebackgroundtoitsconstruction. Fouryearsago, the300TEUcontainershipManukaiwasfeaturedinour2003editionasthefirstdeliveryfromtheformerPhiladelphiaNavalBaseshipyardfor34years. Athetime, theyardhadrecentlybeenre-openedforcommercialshipbuildingbytheKvaernerGroupasKvaernerPhiladelphiaShipyardInc (KPSI). Now, withownershiptransferredtotheAkerGroup, theshipyardcontinuestoplayanimportantroleintherevitalisationoftheUSmerchantshipbuildingindustry, withOverseasHoustonthefirstinaseriesof12productankersbuildingthereforoperationintheUSJonesActmarket","","MANB&W","7S50MC-C (de-rated)",""
"SS 2007","Queen Victoria","Fincantieri Cantieri Navali Italiani ( (Marghera yard) ), , Italy","11.00mscantling...............................................................12.20m","Carnival Group USA/ / Cunard Line Ltd, , UK","Bahamas","9February2007","174.00m","3","9320556","29,240gt","Nil WHATmightbetermedtheQueenVictoriasagabeganwhenCarnivalCorporderedanotherVistaclasscruiselinerfromFincantieri, similartoOosterdam (SignificantShipsof2003), andlikethatvessel, intendedforitsHollandAmericaLinefleet. Changesinthegroup'soperationsawthecontractlatertransferredtoCarnival'sCunardivisionwiththeintendednameQueenVictoria","50,020tonnes","MANB&W","6S50MC",""
"SS 2007","Ruiloba","Astillero Hijos de J Barreras SA, , Spain","7.90mscantling ..................................................................8.00m","Compañía Trasatlantica Española SA, , Spain","Spain","November2007","265.00m","21.70","9348625","90,049gt","1 OVERtheyears, theBarrerashipyardatVigo, SpainhasfrequentlyfeaturedinSignificantShipsreviews, mainlyrecordingthedeliveryofro-paxferries, ordeep-seafactorytrawlers - areasofconstructioninwhichtheyardhasearnedinternationalrecognitionasaspecialist. Ruilobathereforerepresentsararerentrybythecompanyintomainstreambuildingofcargoships, andtheintroductionofadesignclaimedtoincorporateadvancedsystemsforthetransportofcontainers. Thereisalsosomesignificanceinthefacthatheship, andasisterunderconstruction, areforahome-basedownerwhichincludesinitsoperationslinerservicesconnectingSpainwithMexicanGulfandwest-coastSouthAmericadestinations, aswellasmorelocallytotheCanaryIslands","47,250tonnes","","",""
"SS 2007","Sapura 3000","Sembawang Shipyard, , Singapore ( (hull fabricated in China) )","8.40mscantling ..................................................................9.50m","Acergy SA, , UK, , and SapuraCrest Petroleum Bhd, , Malaysia ( (joint owners and operators) )","Bahamas","20July2007","20ft; 40ft; 45ft","3","","13,996gt","Nil THISgiantcombinedcraneshipandpipelayerisoneofanumberofdesignswithexceptionallylargeliftingcapacitiesthatarecurrentlybeingbuiltoservethexpandingoffshoreindustries. Highoilcostsaredrivinganewaveofexploration, sometimesinevermoreremoteand/ordeepwaterareas, andthisinterestingnewdesignisbeingjointlyownedandoperatedbyAcergyandSapuraCrestPetroleum, whohaveaimedtomakeSapura300 themostadvancedeepwaterconstructionshipinthegrowingAsiaPacificsector","24,378tonnes","","",""
"SS 2007","Saracena","Çelik Tekne Shipyard, , Turkey","-","Mediterranea di Navigazione SpA, , Italy","Italy","fullredundancyofengineroomequipment","144.40m","8","9334325","-","Nil THEassociationbetweentheownerofSaracena, anditsdesignerandbuilder, beganin2003, andhasnowproducedthreetankersofdifferingsizesforthisItalianoperator. Thislatestexampleisthefirstofthetriotoinclude 'winterisation' featuresinitspecification, andisalsounderstoodtobethefirstnewbuildingtoqualifyfortheRegistroNavaleItaliano (RINa) notationcoveringtheserequirements","","-","-","-"
"SS 2007","Seven Oceans","Merwede Shipyard ( (IHC Merwede Group) ), , The Netherlands","8.30mscantling ..................................................................9.00m","Subsea 7, , UK/ /Subsea 7 Vessel Management, , Norway","Isle of Man ( (UK) )","November2007","144.20m","2","9358826","14,650gt","1 ( (near sister) ) SEVENOceansisdescribedas 'afullydynamically- positioned, rigidreeledpipelayingandoffshoreconstructionvessel, specificallydesignedforworkingindeepwater'. Itoperatesusingpipewhichasbeenweldedintolonglengthsonshore, thencoated, beforebeingplasticallydeformedaroundthe18mdiameterdrumoftheship's28mdiameterstoragereel","","","",""
