FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SS 2006","Mykola Bobrovnykov","Damen Shipyards Okean, , Ukraine","7.93mscantling ..................................................................8.08m","The Ukrainian Shipping Co ( (Ukrrichflot) ), , Ukraine","Ukraine","31July2006","20ft; 40ft; 45ft","3","","899gt","8 THECombi-Freighter (CF) seriesfromenterprisingDutchbuilderDamenShipyards' cargovesselsdivisionislongestablished, andanexampleofitsnewCF1200 variantisdescribedinthis2006review. Hullconstructionofthatvesselwasubcontractedtothecompany'sUkrainiansubsidiaryOkeanShipyard, whichnowfeaturesinitsownrightasbuilderofthisfirstDamenCF6300Vriver/seacargocontainervessel","","","",""
"SS 2006","Naftocement XI","Selah Makine VE Gemicilik Endustri Tic AS, , Turkey","MANB&W","Naftotrade Shipping and Commercial SA, , Greece","Malta","18November2005","TEU, FEU","231","","5166gt","1 THErapidgrowthofTurkishshipbuildingoverecentyearshasbeenaccompaniedbyamoveintothedesignandconstructionofquitesophisticatedtonnage, withthisbulkcementcarrier, builtforaGreekownerspecialisinginthistrade, beinganinterestingexample. NaftocementXIisthefirstvesselofthetypetobebuiltbySelah, andherdesignincorporatesatailor- made, automated, screwcompressor-basedloadingandischargingsystem, whichcanreceivecargofromshoreithermechanicallyorpneumatically, andischargeitpneumatically","","","",""
"SS 2006","Nganhurra","Samsung Heavy Industries Co Ltd, , Korea","8.00mscantling .................................................................8.50m","Woodside Energy Pty Ltd, , Australia","Australia","-","122.80m","2","9297424","-","Nil THEdesignofFPSO (floating, production, storageandoffloading) vesselshasprogressedthroughanumberofstagesintheirelativelyshortexistence, withtheconceptofaself-propelledunitprobablythemostrecentdevelopment. Nganhurraisunderstoodtobeonlythesecondnewbuildingvesselofthistypetogointoservice, thefirstexamplebeingSearose, builtbySamsungin2003, andpresentedinthatyear'seditionofSignificantShips","","","",""
"SS 2006","Norilskiy Nickel","Aker Finnyards, , Finland","18.20mscantling ................................................................18.50m","MTBN Norilsk Nickel, , Russian Federation","Russian Federation","2006","249.00m","2","9330836","88,584gt","4 + + 1 option ( (at Aker Ostee) ) NORILSKIYNICKEListhefirstdrycargoshiptoenterserviceutilisingthepatent 'double-acting' concept, introducedbyAkerArcticandABBtoimprovetheperformanceofvesselsoperatinginice- boundwaters. Recognisingthataconventionalforendhullform, optimisedforspeedandpropulsivefficiency, wasnotbestsuitedforbreakingice, whereasthatqualitywasignificantlyimprovedwhentheshipswererunningastern, AkerArcticintroducedaninnovativesystemin2003 (followingearliersuccesswithtankeretrofits) forthenewbuildingAframaxtankersTemperandMastera (SignificantShipsof2003), inwhichtheforendlinesweredesignedforsailinginopen-waterconditions, andtheaftendlinesandstructurewererefinedforunningasterninthickice","183,310tonnes","MANB&W","6S60MC",""
"SS 2006","Otello","Daewoo Shipbuilding & & Marine Engineering Co Ltd ( (DSME) ), , Korea","9.00mscantling ................................................................10.00m","Wallenius Marine AB, , Sweden","Sweden","11April2006","10ft, 20ft, 40ft","1","9316141","16,994gt","Nil WITHoperatorscramblingtofindadditionaltonnagetosatisfythedemandsofanexpandingworldwidevehiclexportmarket, buildersuchasDSME, whichavebuiltupalonglistofreferencesforthespecialisedshipservingthistrade, continuetofindwaysofincreasingthecarryingcapacityoftheirdesigns. OtelloandsisterAidaofferspacefor6700vehicles, butwillsoonfindthemselvesoutshonebyanewseriesfromtheOkposhipyardabletocarry800 units, andestinedtoperatewithinthegiantWallenius-Wilhelmsenpartnership","","ABBAzipod","","69"
"SS 2006","Pauline","Flensburger Schiffbau- -GmbH & & Co KG, , Germany","9.50mscantling ................................................................11.30m","Cobelfret NV, , Belgium","Luxembourg","25August2006","190.50m","2","","60,942gt","1 ( (excluding variants) ) FLENSBURGER'Spositionasanundisputedmarketleaderinthefieldofro-roshipsisemphasisedbythedeliveryofyetanothervariantoadesignfirstintroducedin200 forTurkishowners, andfeaturedinSignificantShipsofthatyear (seeUNDAkdeniz). Modifiedversionsofthedesignhavealreadybeendescribedinour2002and2003issues, andfurtherchangeshavenowbeenmadetosuitCobelfret'srequirementsforthatcompany'sBelgium/UKcontainer/ro-roservices. Themostobviousofthesehasinvolvedmovingthesuperstructuretoaforwardposition, butmoresignificantinternallyistheprovisionofivefixedvehicledecks - possiblythefirstimever","43,250tonnes","MANB&W","7S60MC-C",""
"SS 2006","Promitheas","Hyundai Heavy Industries Co Ltd, , Korea","7.40mscantling......................................................................7.80m","Tsakos Energy Navigation Ltd ( (TEN) ), , Greece","Bahamas","24November2006","3900m","1800","9305609","49,200gt","- LIKEmanyotherownersathepresentime, TsakosGrouphasoptedtoincludetherequirementsofanIceClass1AnotationinthespecificationofthisAframax-sizedproductanker, placedinthefleetofitsaffiliateTsakosEnergyNavigation (highlightedbythehullogoTEN). ThisisinrecognitionofthefacthatexportsfromnorthRussianoilfieldseemlikelytoincreaseinthenearfuture, givingrisetoademandforsuitablyequippedvessels","","MaK","12M43","77"
"SS 2006","Seatrout","Lindenau GmbH, , Germany","15.40m","German Tanker Shipping GmbH & & Co KG, , Germany","Germany","7August2006","239.00m","15.10","9352303","66,910gt","3 SUCCESIVEexamplesofLindenau's 'SafetyTanker' serieshavefeaturedineditionsofSignificantShipseversinceitsintroductionin1990. Whilsthecharacteristicsofthedesignshaveremainedthesame, almosteveryvariantofthefirst23,400dwtvesselhasdemonstratedsomevolutionarysolutiontoenvironmentalconditions. Seatroutisthefirstofthe 'SafetyClass2010' type, thelatestinthisprogressionofdesignsandisofferedwith40,600dwt","137,100tonnes","MANB&W","7S60MC-C",""
"SS 2006","Sinorail Bohai 1 ( (Zhong Tie Bo Hai 1 Hao) )","Tianjin Xingang Shipyard, , People' 's Republic of China","10.00mscantling ................................................................11.00m","Sinorail Bohai Train Ferry Co Ltd, , People' 's Republic of China","People' 's Republic of China","3June2006","179.50m","115.7","","26,548gt","3 CHINAisoneofthefewcountriesintheworldstilloperatingtrainferrieswithinitsrailwaysystem, anditiscurrentlyextendingthenetworkstillfurtherbyestablishinganewlinkbetweenthenortheastofthecountryandtheYangtzeRiverDelta, bywayoftheBohaiStrait. Thenewroutecondensesalong, circularjourneyaroundBoHaintoanapproximately100-milecrossingofthestraitbetweenYantainShandongProvince, andDalian, directlyopposite, inLiaoningProvince","","MANB&W","8L58/64",""
"SS 2006","Speciality","Qingshan Shipyard, , People’ ’s Republic of China","5.80mscantling ..................................................................6.00m","F T Everard & & Sons Ltd, , UK","United Kingdom","12October2006","486m","4","9285184","24,975gt","3 FTEverardisamajorplayerinBritain’seabornedomesticfueldistributiontrade, andiscurrentlyinvolvedinrestructuringitsfleetofcirca400dwtankerswithbothcharteredtonnage (seeSignificantShipsof2005), andthehighlysophisticatednewbuildingSpeciality, whichrecentlyenteredservice, andwillbefollowedbythreesisters. Athendof2006, EverardwasacquiredbyJamesFisher & Sons","","QingdaoMarineBoilerWorks","Force Technology ( (formerly DMI) ), , Denmark","YesBoiler"
"SS 2006","STX Ace I","STX Shipbuilding Co Ltd, , Korea","5.41mscantling ..................................................................5.89m","STX Pan Ocean Shipping Co Ltd, , Korea","Panama","8May2006","86.96m","142","","3859gt","3 THEdeliveryofSTXAce1marksthecompletionofanotherstepintherescueprogrammeinitiatedbyengineeringcompanySsangyong, whichafewyearsagosawthetransformationofinanciallytroubledDaedongintotheSTXShipbuildingCo. Thatrescueforgedalinkbetweenshipbuildingandmarinenginebuilding, throughthenewparentcompany, andnowtheconnectionismadewithshipowning, withSTXAce1thefirstnewbuildingdeliveryfromtheshipyardtoitshippingsubsidiary","668tonnes","","",""
"SS 2006","………………………………Timca","Stocznia Szczecinska Nowa, , Poland","11.00mscantling ................................................................12.20m","Spliethoff' 's Befrachtingskantoor BV, , The Netherlands/ /Transfennica, , Finland","The Netherlands","24February2006","173.90m","3","9307358","30,027gt","7 CHANGESandimprovementsregularlymadetothedesignofshipsdestinedfortheforestproductstradeshavebeenwellcoveredinourSignificantShipseries. NotablexamplesincludethetwoB587-IVdesignsproducedbySzczecinskashipyard, basedontheparticularequirementsofDutchownerSpliethoff, andvariousFinnishcharterers. Easeofcargohandlingandcareofthesesensitivecargoesintransithavepromptedmanyofthesechanges, withanabilitytodiversifyintothecarriageofothercargoesanothermajorconsideration","56,214tonnes","MANB&W","…………………6S50MC-C",""
"SS 2006","Transpaper","Aker Yards ( (Rauma Shipyard) ), , Finland","7.22mscantling .................................................................8.52m","Rederi AB Transatlantic, , Sweden","Sweden","11July2006","approx2960m","2","9334959","28,301gt","2 REDERITransatlanticwasformedasrecentlyas2005 (butisalsoarespectednamefromthepast), fromamergeroftwoSwedishcompanies, B&NordsjöfraktandGorthonLines. Eachasalonghistoryoforestproductstransport, anditisasreplacementsforunitsoftheformerGorthonfleethatTranspaperandtwosistershavebeenbuilt","25,170tonnescantlingdraught.........................................30,650tonnes","Wärtsilä","12V46C","92"
"SS 2006","Whitonia","Dubai Drydocks, , Dubai, , United Arab Emirates ( (UAE) )","7.50mscantling ..................................................................7.80m","John H Whitaker ( (Tankers) ) Ltd, , United Kingdom","Isle of Man","18August2006","2950mDoors/ramps","2","9342607","23,128gt","3 DUBAIDrydocks (asitsnamemightimply) isacompanynotnormallyassociatedwithshipbuilding, norisaUKdomesticoperatorsuchasWhitaker, thefirstlikelytobenamedasapurchaserofanewbuildingdesignedandconstructedbytheUAEconcern. Circumstanceshaveneverthelessprevailedtobringthetwocompaniestogetherinanunexpectedway. OriginallyorderedbyaMiddleEastownerwholaterwithdrewfromthecontract, thisgroupofourshipswasofferedforsaleontheopenmarket, withthefirstunitpurchasedbyWhitakerandgiventhenameWhitonia, withaplannedeploymentasabunkeringtankeratoneofthemajorUKportservedbythecompany","25,500tonnes","MANB&W","9L48/60B","70"
"SS 2006","YM Intelligent","China Shipbuilding Corp ( (CSBC) ), , Taiwan","5.95mscantling ..................................................................6.70m","Yang Ming Marine Transport Corp, , Taiwan","Liberia","November2006","95.20m","1","","4292gt","15 CHINAShipbuilding'sportfoliofcontainershipdesignshasalreadybeenopenedinthisissueofSignificantShips, todisplaythecirca400TEUcapacityCMACGMSambhar, andisnowexaminedagaininordertofeatureYMIntelligent, thefirstof12feeder- typevesselsbuildingforTaiwaneseownerYangMingMarineTransport. Thedesignisalreadyaprovenone, withfourvesselsinserviceand15moreonorderorunderconstruction, andwithaneyetothexpectedgrowthinthefeedershipmarket, YangMingconsidersthatitscharacteristicswillmeetfutureneeds. Afewextrashavebeenaddedtothebasicspecification, however, suchasadditionalelectricalconnectionstocaterforatotalof200refrigeratedFEU, andtheprovisionofspaceondeckformore45ftcontainers","","","",""
