FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SS 2020","Eco Valencia","China Merchants Jinling","WinGD","Grimaldi Lines","Italy","May 2020","264.0m","14.5","9859533","Saver Fin, SARB (Rudder bulb)","8","","Kongsberg","5X72",""
"SS 2020","Esperanza","Guangdong Bonnyfair Heavy","Approx. 18,120t","Navimag Ferries SA","Chile","16 October 2020","7,800m","1","9850783","Rudder bulb, air lubrication (Silverstream Technologies), batteries (zero emission in port), 600m2 of solar panels","1","","KangRim","SVA Potsdam","Yes"
"SS 2020","Flex Aurora","Hyundai Samho Heavy","Wärtsilä","Flex LNG","Marshall Islands","10 September 2020","1,788","800","9857365","Flow spinning stern bulbs, CLT propellers","2","10,618.5t","Wärtsilä","9L20",""
"SS 2020","FueLNG Bellina","Keppel Nantong Shipyard Co. Ltd","WinGD","FueLNG Pte Ltd","Singapore","29 July 2020","291.0m","3","9859636","Hi-FIN, Hi-Rudder Bulb","Nil","128,206t (scant. draught)","","",""
"SS 2020","Fujisan Maru","Namura Shipbuilding Co., Ltd","Namura Shipbuilding Co., Ltd","Iino Kaiun Kaisha, Ltd","Japan","January 2021","114.708m","1","9827360","8,319 gt","Nil","10,544t","Hyundai CMXD","W8L20DF, W6L20DF",""
"SS 2020","Future Diamond","Hyundai Heavy Industries","MAN","JX Ocean","Panama","23 March 2020","338.92m","1","9853864","Aerodynamic narrow superstructure, Namura flow Control Fin, Rudder Fin, hub vortex reduction type propeller boss cap fin","Nil","","MHI Marine Machinery & Equipment / Osaka boiler Mfg","JMR-9272-S, JMR-9225-9X","Applied"
"SS 2020","Galicia","China Merchants Jinling","Hyundai-MAN B&W","Stena / Brittany Ferries","United Kingdom","31 January 2020","223.00m","1","9856189","46,863gt","5","","Hyundai Heavy","Hyundai-MAN B&W 6G60ME-C9.5-HPSCR","1"
"SS 2020","Gas Agility","Hudong-Zhonghua Ship Building (Group) Co., Ltd","Four-stroke medium-speed turbocharged and intercooled V-type","","Malta","3 September 2020","3,036","1","9850680","Optimised hull and propeller design with propeller fairing cone, high lift streamlined flap rudders of twisted lead- ing edge type with rudder bulbs, variable fre- quency shaft generators, frequency controlled pumps and fans, LED lights","1","24,850t","Saacke","Vision master (S-band / X-band)","Yes"
"SS 2020","Global Energy","Daewoo Shipbuilding & Marine","Daewoo Shipbuilding & Marine","Maran Gas Maritime Inc","Marshall Islands","30 April 2020","131.00m","1","9845013","17,645gt","2","17,186.7t","","",""
"SS 2020","HMM Algeciras","Daewoo Shipbuilding & Marine","Two-stroke, dual-fuel","HMM Co., Ltd","Panama","5 May 2020","288.5m","3","9863297","DSME full spade rudder with bulb, exhaust gas economiser for ME & GE","Nil","131,000t","Daewoo Shipbuilding & Marine Engineering / Nakashima","MAN B&W 5G70ME-C9.5-GI",""
"SS 2020","HMM Oslo","Samsung Heavy Industries","MAN Energy Solutions","HMM","Panama","24 April 2020","20ft","4","9868326","Pre-swirl stator, full spade rudder with bulb","Nil","","DSME / Nakashima","MAN B&W 11G95ME-C10.5","1"
"SS 2020","Jawa Satu","Samsung Heavy Industries","MAN ES","PT Jawa Satu Regas","Indonesia","May 2020","20ft","3","9854935","Full spade rudder with twisted leading edge and rudder bulb, SAVER Fin","Nil","","SHI / MMG","11G95ME-C10.5",""
"SS 2020","KMTC Seoul","Hyundai Mipo Dockyard Co., Ltd","Samsung/Silla","Korea Marine Transport","Liberia","January 2021","281.0m","4","9882205","VFD for cooling","3","118,374 (@ design draught)","INDAR (a part of ABB propulsion package) ACP-710-X/6","NDSH-3200",""
"SS 2020","La Seine","Hyundai Heavy Industries","Hyundai-MAN B&W","TMS Cardiff Gas Ltd","Malta","27 August 2020","6.058m","1","9845764","Electro pneumatic type draught gauge","3","","Hyundai Heavy","7S60ME-C10.5 (Tier II)","Yes"
"SS 2020","La Seine","Hyundai Heavy Industries","Hyundai-WinGD","TMS Cardiff Gas Ltd","Malta","28 February 2020","291.00m","3","9845764","Hi-RUDDER, Hi-FIN","3","","HHI","5X72DF",""
"SS 2020","Marine Vicky","","Hyundai-WinGD","V-Bunkers Tankers Pte. Ltd","Singapore","28 February 2020","291.00m","3","9880520","Hi-RUDDER, Hi-FIN","Nil","","HHI","5X72DF",""
"SS 2020","Mustai Karim","OJSC Shipyard Krasnoye","Dual-fuel","Vodohod Russian River","Russian Federation","13 January 2020","97.72m","350","9879351","Alternative fuels (MGO/LNG dual-fuel main engine)","Nil","10,900t","","",""
"SS 2020","National Geographic","Ulstein","Diesel","LEX Endurance LLC/ Lindblad Expeditions","Bahamas","3 August 2020","140.63m","760","9842554","8,966gt","1","5,862t (draught 3.00m)","Schottel","6L20",""
"SS 2020","Queen Jenuvia","Hyundai Mipo Dockyard Co., Ltd","2 x","Seaworld Express Ferry","Panama","16 March 2020","118.27m","910","9867475","AC Compressors x 2 with VFD control, VFD control on sea water pumps, air handling units, passenger cabin fan coils installed on all cabins. Waste heat recov- ery system installed for potable water heating and AC heating","Nil","","ABB Azipod DO 3.5MW","KRISO",""
"SS 2020","Sakizaya Star","","HHI Engine & Machinery Division (medium speed four-stroke)","Mount Wisdom S.A","Liberia","7 September 2020","Approx. 2,102m (incl. No.1 & 2 deck)","1","9861316","27,391gt","5","","Renk","HiMSEN 8H46/60P (Tier II)",""
"SS 2020","Sara","Hyundai-Vietnam Shipbuilding","MAN Energy Solutions SE","Bahri Dry Bulk Company","Liberia","27 March 2020","Max. 229.0m","14.5","9837119","SSD (Super","1","","","",""
"SS 2020","Scarlet Lady","Fincantieri","Hyundai - MAN B&W","VC Ship One Limited","Bahamas","29 April 2020","222.0m","1","9804801","Mewis Duct","3","","Hyundai Heavy","6S60ME-C.10.5-HPSCR","Yes"
"SS 2020","SCF La Perouse","Hyundai Samho Heavy","ABB","SCF","Liberia","14 February 2020","266.90m","2","9849887","Climeon waste heat recovery system, optimised air conditioning system with fancoils in cabins and public areas, occupancy based ventilation in public areas, demand based ventilation for galleys (Hoods","Nil","Approx. 61,000t","Saacke","1 S-band, 4 X-band","Yes"
"SS 2020","Settsu","Mitsubishi Shipbuilding","Two stroke, crosshead, turbocharged, reversible, diesel","Hankyu Ferry Co., Ltd","Japan","10 February 2020","291.0m","4","9860831","Hi-FIN, Hi-Rudder Bulb","Nil","127,760t (scantling draught)","","",""
"SS 2020","Sider Buffalo","Zhejiang Xinle Shipbuilding","Wärtsilä","Westport Shipping Limited/ Technical Core Management SRL","Portugal","27 February 2020","2,700","1","9861512","36,206gt","5","","","X-band and S-band","Yes"
"SS 2020","Siem Confucius","XSI Xiamen Shipbuilding","Daihatsu","LS-LBR Co, Ltd","Liberia","30 March 2020","107.9m","323","9841017","4,764gt","Nil","9,801.5t","Reintjes GmbH Eugen-Reintjes-Str. 7, D-31785 Hamein","8DK-28e",""
"SS 2020","Silver Origin","De Hoop","Vendor’s Logo / Dalian Marine Propeller","Silversea Cruises","Ecuador","12 March 2020","64,506m²","1","9837937","Alternative fuel (LNG), trim optimisation, ventilation optimisation, VFD for electric motors","Nil","39,640.4t","1 x MAN /7L28/32DF, 2 x MAN/ 9L28/32DF","7S60ME-C10.5GI Tier III","Yes"
"SS 2020","Singan","The Hakodate Dock Co., Ltd","The Hakodate Dock Co., Ltd","Swire Bulk","Hong Kong","June 2020","97.72m","994","9873735","LED & VFD","Nil","5,090t","Heat-Master B.V","Alpha-MINDS JRC-MFD Interswitch","Yes"
"SS 2020","Solar Sharna","Hyundai Mipo Dockyard Co., Ltd","Makita-Mitsui","Tristar Transport LLC","Marshall Islands","28 April 2020","174m","575","9877614","21,526gt","2","","","",""
"SS 2020","Tove Knutsen","Hyundai Heavy Industries","Hyundai-MAN B&W","Knutsen NYK Offshore","Norway (NIS)","15 June 2020","161.0m","1","9868376","Electro pneumatic type draft gauge","Nil","","Hyundai Heavy","6S46ME-B8.5-HPSCR",""
"SS 2020","YM Celebrity","CSBC Corporation, Taiwan","Wärtsilä","Yang Ming Marine","Liberia","28 September 2020","268.70m","4","9864502","Pre swirl duct, D.C. switchboard, VFD thrusters, VFD for elec- tric motors, trim optimisation, LED lighting, Hull coatings: ...............Jotun Seaquantum X200","4","","HHI-HiMSEN 9H32/40 x 2s ets, / 7H32/40 x 3 sets","B&W 6G70ME-C10.5",""
"SS 2020","Yuan Da Fan Rong","CSSC, Wuchang Shipbuilding","MAN B&W","Qingdao Grand Ocean","China","27 May 2020","20ft / 40ft","1","","Energy Saving","Nil","","CSBC/ Nakashima","7S70ME-C10.5",""
"SS 2020","Zhong Hua Fu Qiang","Shandong Huanghai","Guangzhou Diesel Engine","Weihai Haida Passenger","China","July 2020","115.00m","300","9899404","8,057gt","Nil","","Chongqing Gearbox","6G32, Tier II",""
