FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SSS 2016","AHTO-14","Baltic Workboats","Baltic Workboats","Eesti Loots AS (Estonian Pilot Ltd)","Estonia","December 2015","14.95m","885","","32tonnes","0","21.4tonnes","","",""
"SSS 2016","Al Mubshir","Austal Australia","Austal Australia","Royal Navy of Oman","Oman","May 2016","72.5m","","","","0","","","",""
"SSS 2016","Albert Nile-1","Damen","2.68m","Uganda National Roads","N/A","May 2016","158m","40","","3,475tonnes","0","1,020tonnes","","",""
"SSS 2016","Atlantic Pioneer","Blount Boats, Inc","0.9m","Atlantic Wind Transfers","US","April 2016","80m","8.9","","149tonnes","0","245tonnes (no pax/no vehicles)","","",""
"SSS 2016","Bøkfjord","Hvide Sande Shipyard, Steel & Service","1.2m","Kystverket","Norway","August 2016","21.4m","30","","80tonnes","0","76tonnes","","",""
"SSS 2016","CRC Galaxy","Ribcraft /Goodchild Marine","3.03m","Commercial Rib Charter","UK","June 2016","40m","13.5","","935tonnes","0","1,009tonnes","","",""
"SSS 2016","Electra af Askö","Baltic Workboats","0.85m (loaded)","Stockholm University","Sweden","June 2016","14.5m","35","","12tonnes","0","15.5tonnes (loaded)","","",""
"SSS 2016","Embla","Rafnar","2.1m","Rafnar","Iceland","Classified","20.1m","12","","182tonnes","4","172tonnes","","",""
"SSS 2016","Evolution","Marine Engineering Consultants","0.55m","Down Under Cruise and Dive","Australia","February 2016","9.95m","42","","11.02tonnes","0","4.3tonnes","","",""
"SSS 2016","Fosna Triton","Maritime Partner","1.3m","Abyss Aqua","Norway","We can clearly see that there are great benefits to relying on each others mutual experiences from the combined industries of offshoreand ocean farming both with regards to competence equipment and vessels.","30.1m","25","","297tonnes","0","145tonnes","","",""
"SSS 2016","Galactica Super Nova","Heesen Yachts","Heesen Yachts / Espen Øino / Sinot","357m² of deck space and the ability to deploy the foredeck as a helipad; an outdoor cinema area; and an informal dining space-cum- sunbathing plot","Cayman Islands","2016","14.5m","35","","18.7tonnes","0","","","",""
"SSS 2016","Harvey Stone","Eastern Shipbuilding Group","3.25m","Harvey Gulf","US","August 2016","70.07m","30","","1,200tonnes","0","645tonnes approx. @50% load","","",""
"SSS 2016","Holmøy","Construcciones Navales Paulino Freire","5.5m (to baseline)","Prestfjord Havfiske","Norway","March 2016","64.8m","45","","2,315tonnes","0","3,750tonnes","","",""
"SSS 2016","Luisa Neri","Damen Shipyards Group","6.5m","Fratelli Neri S.p.A Livorno","Italy","January 2016","62.2m","17.8","","“The render-recovery winch gives tug captains an outstanding degree of flexibility; they can work with various operating modes depending on the weather, the sea conditions and the work needed to be done. These modes are used to control either the distance or the forces acting between tug and the vessel it is assisting.”","0","4,322tonnes","","",""
"SSS 2016","Multi Transportation","Bakri Cono Shipyard","5.51m","Royal Sands Koh Rong","Cambodia","October 2016","32.7m","14.3","","453tonnes","2","5,400litres","","",""
"SSS 2016","Noordzee","Damen Shipyards Group","1m","Royal Netherlands Navy","Netherlands","February 2016","14.24m","25","","","0","18.25tonnes","","",""
"SSS 2016","Pacific Titan","Hung Seng Shipbuilding (under supervision of East","Sea Transport / East Coast","East Coast Maritime Pty Ltd","Australia","January 2017","28.67m","13.2","","<300tonnes","0","590tonnes","","",""
"SSS 2016","PETRA-1","Triangle Shipyard","2.65m","Marine Core & Charter","Panama","February 2016","25.8m","12.7","","212tonnes","1","365tonnes","","",""
"SSS 2016","Protector","Foss Shipyard","1.85m","Port of Long Beach / Long","US","February 2016","44.3m","30","","304tonnes","1","290tonnes","","",""
"SSS 2016","QE IV","Gold Coast Yachts, Inc","4.6m","Warren Mosler","US","August 2016","1,660mm","1","","454tonnes","1","587 metric tonnes","","",""
"SSS 2016","Ratayapibanbancha / Arcarachwaratorn","Sea Crest Marine","0.85m","Royal Thai Police","Thailand","July 2016","29.98m","22","","","0","2 x Simrad NSS12 evo2 Multifunction","","",""
"SSS 2016","Red Jet 6","Shemara Refit LLP (now Wight Shipyard Co.)","1.15m","Red Funnel","UK","July 2016","23.89m","34","","","0","85tonnes","","",""
"SSS 2016","Sea Power","BAE Systems Jacksonville","1.3m","SEACOR","US","August 2016","39.23m","38","","363tonnes","0","132.25tonnes","","",""
"SSS 2016","Selkie","Macduff Shipyards Ltd","6.75m","Moray Council, Scotland","UK","May 2016","43m","15","","1,301tonnes","0","2,244tonnes","","",""
"SSS 2016","Shi Zi Yang 7","Wang Tak Engineering &","3.028m (summer)","Dongguan Humen Longwei","China","January 2017","24.2m","","","212tonnes","Not specified","507tonnes (max summer load)","","",""
"SSS 2016","Skansen","Maritime Partner","1.1m (approx)","Ålesund Harbour","Norway","April 2016","40m","32","","387tonnes","1","","","",""
"SSS 2016","St Francis","Vigor Fabrication LLC","Jensen Maritime Consultants","San Francisco Fire","US","July 2016","14.5m","30","","18.7tonnes","0","","","",""
"SSS 2016","T. Servis 1","RMK Marine – Tuzla","2.74m","Unknown","Turkey","Our biggest design challenge was the required 16knot service speed in light of the vessels relatively low power and the ability to carry 10 crew and personnel have a pushing capability and accommodate space for the cargo and crane.","23.9m","12","","207tonnes","0","260tonnes","","",""
"SSS 2016","Telstar","Holland Shipyards","1.83m","Iskes Towage and Salvage","Netherlands","October 2016","14.22m","16","","39tonnes","0","51tonnes","","",""
"SSS 2016","Tempest","Aluminium Marine","5.65m","CWind","UK","The installations are almost identical allowing a completely interchangeable crewing which is providing a huge benefit to the client.","23.57m","1","","303tonnes","0","529tonnes","","",""
"SSS 2016","Vision of the Fjords","Brødrene Aa","1.343m","The Fjords","Norway","July 2016","22.5m","28","","51.7tonnes","Not specified","72.5tonnes","","",""
"SSS 2016","Zeeleeuw","Baltic Workboats","1.5m","Agentschap Maritieme","Belgium","October 2016","40.85m","18","","753tonnes","0","","","",""
