FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SSS 2011","MarineCoShamal","DamenShipyardsGorinchem","3m","“DuringaseveregaleinSeptember2011, MarineCoShamaleftaUKportforamaintenancejobatanoffshorewindfarmwhileothersupportvesselshadtostaybehind.” Itisthisortofattentiontodetailandesignthatisboundtoenticecost- andsafety-consciousoffshorewindfarmsupportvesseloperators, andwhywehavenominatedthefirstintheHSSV2610seriesasoneofourSignificantSmallShipsof2011","UK","June2011Theboominoffshorewindturbinearrayshasledtocorrespondingdemandforfit-for-purposeoffshorewindfarmsupportvessels and inJune2011 DamenShipyardsGroupunveiledthe26mMarineCoShamal specificallybuiltoserveasafastcrewsupplyvehiclefortheseinstallationtypes. ThefirstinaseriesofourdeliveriestoEdinburgh UK-basedMarineCoUK MarineCoShamalrepresentstheDutchbuildersfirstmoveintoffshorewindfarm-compatiblehigh- speedsupportvessel HSSV production aswellasthefirstsaleofthegroupsrelativelynew TwinAxe catamaranconcept","61.87m","13","","1828tonnes","2","","","",""
"SSS 2011","MCSZephyr","SouthBoatsSpecialProjectsLimited","2.05m","MaritimeCraftServices (Clyde) Ltd","UK","April2011UK-basedboatbuilderSouthBoatsSpecialProjectshascarvedoutarespectablenicheforitselfintheoffshorewindfarmsupportvesselsector havingproducedmorethan40ofthesecraftypesasdemandescalates particularlyinEurope. ThelaunchandeliveryofMCSZephyrinApril2011wasofspecialinterestoindustryobservers notleastforitsarrangement butalsoforthefacthatitbecamethefirstvesselofitstypetofeatureNorwegianclassocietyDetNorskeVeritasDNVs 1A1HSLCR2WindFarmService1notation. MCSZephyrhasubsequentlybeendeployedontheBARDoffshorewindfarm situatedoffthecoastofGermany wheresheisoperatingalongsidesistershipMCSMaestro whichwasdeliveredinSummer2011","26m","27","","","5","","","",""
"SSS 2011","Mojaweb","SimulationTechInc","1.1m","KuwaitFireServices","Kuwait","March2011Whenitcomestodevelopinghybridfireboat / tugdesigns CanadasRobertAllanwouldappeartobeonamissiontoextendasfaraspossiblebeyondthestandardFi-Fi1classificationrequirementsthatcoverthebulkoftheseboats andtheMarch2011- launchedRAstar3900classMojawebseemstobefurtherproofofthistrategy. The39.1mvessel whichwasorderedbyKuwaitFireServicesforsafetyoperationswithintheKuwaitiportofShuwaikh hasbeencertifiedbyLloydsRegisterasaFi-Fi2craft packingapunchwithacombinedpumpcapacityof8400m3perhour","15.4m","26","","","0","50tonnes","","",""
"SSS 2011","Mutawa202","GrandweldShipyards","5.05m","MutawaMarineWorks","UAE","July2011Perhapsbetterknownforproducingawiderangeofworkboatypes includinghybridseismicsupportvessels anchorhandlingtugsupplyvesselsandivemaintenancecraft Dubai-basedGrandweldShipyardsmanagedtosqueezeinafirsthisyearwiththelaunchandeliveryofa24m aluminium-hulledforwardlandingcrewboat thefirstofitskindtogracethebuildersnativeUAE","35.37m","275","","759tonnes","2","1221.8tonnes","","",""
"SSS 2011","Nordic","P&SWerften","1.15m","BugsierHamburg","Germany","January2011Nordic a78mx16.5memergencytowvessel ETV operatingaroundtheEastFrisianislands NorthSea wascommissionedbytheGermanFederalMinistryofTransport ConstructionandUrbanDevelopment inresponseto1998sMSPallasincident. WhenMSPallasufferedanonboardfireofftheislandofAmrum attemptstosalvagethevesselwereunderminedbytheblaze whichragedfornearlyamonth. Asaresultofthetugsinabilitytocopewiththeburningwreck MSPallasdriftedtowardsthecoastandranaground spilling200m3ofoilinGermanwaters","23.8m","1566","","98tonnes","0","68.7tonnes","","",""
"SSS 2011","OceanPioneer","CheoyLeeShipyards","5.2m","OceanSparkleLtd","Funafuti","May2011CanadianmarinedesignerRobertAllanandChineseshipbuilderCheoyLeeShipyardshavenjoyedalong-standingcollaborativerelationshipsincethepairteamedupin2004 todeliverthefirstZ-Techclasstug Indee toBHPBillitonIronOre andtheformergroupestimatesthatCheoyLeehasproducedapproximately50ofitstugdesignsinthesevenyearsince withapproximately10oftheseincludingthedesignersRAmparts2800and300 series","69m","150","","3250tonnes","0","4395tonnes","","",""
"SSS 2011","PolarKing","FreireShipyard","4.88m","Sea4IShipping / GCRieberShipping","Cyprus","March2011ThelargestvesseltofeatureinthisyearsSignificantSmallShips the110.6mloaPolarKing builtandco-designedbySpainsFreireShipyard comprisesamultidisciplinaryoceanographicresearchvessel especiallydevelopedtoundertakeremotelyoperatedvehicle ROV andresearchoperationsinterritoriesuchastheArabianGulf ArabianSeandRedSea focusingonfishingandmarinebiology chemicaloceanographyandseabed-mapping","32m","13","","493tonnes","0","885tonnes","","",""
"SSS 2011","PTMay","Shipco","7.3m","PacificTugPtyLtd","Australia","July2011ReportedlythefirstsmallvesselofthistypetobebuiltinNewZealandinsometime theShipco- constructed 15mPTMayrepresentsanadmirableattemptomarrythelooksofaconventionalworkboatwiththeperformanceofaZ-driveship- handlingtug","97.8m","15.85","","7238tonnes","0","9912.9tonnes","","",""
"SSS 2011","RainbowWarriorII","Fassmer","DykstrandPartners / Greenpeace","StichtingGreenpeaceCouncil","Netherlands","October2011TheRainbowWarriorseriesofGreenpeacevesselshasprovenmonumentalincapturingthepublicsimagination providingthenvironmentalpressuregroupwithawaterbornemeansofcombatingillegalincidentsofwhale-culling toxicdumpingandshipmentsofunauthorisedtimber. Inthepast thegrouphasreliedonrepurposedvesselstotaketothewaves themostfamousbeingtheRainbowWarrior convertedfromafishingtrawler wholostherownpersonalfightinJuly1985 whenshewasbombedbyFrenchforeignintelligenceagentsoffthecoastofNewZealand","15m","10.5","","","0","","","",""
"SSS 2011","Sarissa","VittersShipyard / GreenMarine (forstructure)","5m","JensCornelsenYachtConsultant","CaymanIslands","August2011TherewasabuzzofexcitementintheNetherlandsinAugust2011 followingthedeliveryofSarissa astate-of- the-artperformancesailingyacht which withanoverallengthof42.6m washailedasthelargestcarbonslooptohavebeenconstructedwithintheterritorytodate. Thevesselwasdeliveredtotheownersrepresentative JensCornelsenYachtConsultant fordeployment asafloatingfamilyhome aroundtheworldandasacompetitiveracerinestablishedinternationalsuperyachtregattas suchasStBarths Palma SardiniandStTropez","57.9m","15","","“Shewasdesignedforayoungfamilytohavebigadventureson… andtobeverymodernbutwithouthetrappingsofcold, sparseinteriors…shehadtofeelikeawarmandinvitingfamilyhome.” VittersShipyard, whichandledthebulkofSarissa’sconstruction, builtonitspreviousexperienceofproducingcarbonsailingyachts, installinganelectronicallycontrolledloadsensesystemforthevessel’shydraulicsystems, withvariabledisplacementpumps, toimprovereactionspeed, loadandstiffness. Vittersalsoinstalleditsin-housesteeringsystemwithsupportedfeedback, toensurecomfortablehydraulicsteeringinallsortsofweatherconditions. Allhullandsuperstructurematerialisfashionedfromcarboncomposite","0","approx. 686tonnes","","",""
"SSS 2011","SeaHerald","MacduffShipyards","4mkeelraised / 6.2mkeelowered","AberdeenHarbourBoard","UK","February2011The14mSeaHeraldwasoneoftwosignificant2011workboatdeliveriesforMacduffShipyardslastyear alongsidethe12.95mMaidMarion","42.6m","18","","198tonnes","0","163tonnes (athalfload)","","",""
"SSS 2011","StElmo","AstillerosZamakona","1.87m","RimorchiatroriRiuniti","Malta","October2011DeliveredtoItaliantugoperatorRimorchiatroriRiunitinOctober2011 theRobertAllan- designedRAmparts300WtugStElmoiscurrentlybeingputhrougherpaceswithinandaroundMaltasterritorialwaters deployedonbehalfoftheoperatorsTugMaltasubsidiary. Asbefitshername the30.25m-longvessel whoseorderconstitutedawelcomeraythroughtherecession-ladencloudsforSpanishshipbuilderAstillerosZamakonasPasaiayard wasblessedbyArchbishopPaulCremonaofMaltauponherchristening  thoughthevesselhasclearlybeendesignedandassembledtogetbyonmorethanthepowerofprayeralone","13m","19","","34.47tonnes","0","81tonnes","","",""
"SSS 2011","TopazZenith","Nicocraft (TopazEngineering)","5.85m","TopazMarineMENA","UAE","June2011Theboominoffshorewindturbineinstallationsfuelledmuchoftheoptimismsharedbysmallerboatbuildersin2011 withspecialistproducersinthisvesselclassenjoyinghighdemandfornewsolutions andtheindustryunanimouslyagreeingthatisoneofthehottersegmentstobeinvolvedinatpresent. Agreatdealofefforthasespeciallygoneintoreassessingtheconceptofast personnel-carryingcraft tosafelyandefficientlycarrytechniciansfromshoretothewindfarminstallationsandback","30.25m","2","","458tonnes","0","905tonnes","","",""
"SSS 2011","UniKragerö","SwedeShipMarine","1.35m","Redningsselskapet","Norwegian","largerCumminsengines contra-rotatingpropellerthrustersbyCMDZeus aFischerPandagenset awatermonitor withacapacityof200litresperminute andasurfaceairdivingsystemforscubaoperations. Small zippy energy-efficient toughandeasytomanoeuvre weselectedUniKragerasheisdefinitelywhatcoastalSARserviceprovidersarecomingtodemandwithinthisector","27.6m","1500","","134tonnes","2","95tonnes","","",""
"SSS 2011","YongGangTuo29","ZhenjiangShipyardCo","0.7m","NingboPortGroupofChina","China","2011Designevolutioncontinuestofueltugproduction andthedevelopmentofRobertAllansRAmparts3300class buildingonitspreviousRAmparts3200design highlightsthistrend","11.4m","2312","","17tonnes","0","9.8tonnes","","",""
