FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SS 2009","E.R. Bergamo","Hyundai Mipo Dockyard","55,100tonnes scantling:............................................................. 63,600tonnes","E.R. Schiffahrt","Liberia","26 March 2009","240.0m","720","9483188","65,500gt","12","101,500tonnes","MAN","14V32/40",""
"SS 2009","Emmy Schulte","Jiangxi Jiangzhou United","Hyundai – B & W","Hanseatic Tanker (commercial operator) / Bernhard Schulte","Isle of Man","31 July 2009","182.50m","750","9394519","32,613gt","3 IMO 2k compliant plus 13 with full IMO II compliance","","Hyundai Heavy","6S50MC-C7",""
"SS 2009","Express","Daewoo Shipbuilding & Marine","8.80m (summer load draft)","EXMAR","Belgium","10 March 2009","135.6m","750","","11,233gt","3","21,901tonnes","MAN B&W","6S35MC MK 7",""
"SS 2009","Forest Venus","Imabari Shipbuilding Co., Ltd (Marugame Shipyard), Japan","74,700dwt","NYK Line","Marshall Islands","11 May 2009","280.0m","3700","9477933","100,300gt","1","117,300tonnes","Cross compound, marine steam turbine","UA 360",""
"SS 2009","Frecciamare","Deniz Industry","2 stroke cycle, single acting, direct reversible, crosshead diesel engine with turbocharger","Ciane Arapo SpA, Italy","Italy","17 April 2009","202.00m","720","9479618","49,549gt","2","","Nakashima Propeller Co., Ltd","6S50MC-C (Mark 7)",""
"SS 2009","GDF Suez Neptune","Samsung Heavy Industries, Co","5.30m scantling. .................................................................5.40m","Leif Höegh","Norway","January 2009","77.966m","420","9385673","2093gt","1 “Diesel-electric” and “tanker” are not normally words which go together, certainly not since the famous","","Mitsubishi","S12R-MTK","6"
"SS 2009","Jose María Entrecanales","NAVANTIA Astillero","Wärtsilä","Compañía","Spain","15 July 2009","172.00m","750","9398527","23,400gt","1","","MAN B&W","5S50MC-C (MK7)",""
"SS 2009","Leale","Cantiere Navale De Poli, Venice","MAN B&W Diesel","Elbana di Navigazione","Italy","January 2010","3521m","307","9404637","30,998gt","","22,140tonnes","RENK","9L48/60B",""
"SS 2009","LNG Barka","Kawasaki Shipbuilding","7300dwt","NYK LNG (Atlantic) Limited","Bahamas","January 2009","105.00m","3","9341299","","Nil","","","",""
"SS 2009","Maas Viking","Odense Steel Shipyard Ltd","75,159dwt scantling:. .........................................................82,308dwt","EPIC Shipping Ltd /NorfolkLine","UK","29 December 2008","277.00m","1875","9457165","121,514gt","7 (2 similar + 5 with increased deck heights on two upper cargo decks)","","","",""
"SS 2009","Maersk Weymouth","CSBC Corporation, Taiwan","9399dwt scantling:. .........................................................11,555dwt","White Fig Shipping S.A","Hong Kong","28 May 2009","3663m","1190","9410260","29,004gt","4","20,685tonnes","MAK","MAK 9M43C",""
"SS 2009","Mikela P","Hyundai Samho Heavy","MAN B&W","Daniel Marine Corp","Liberia","October 2009","20ft/40ft/45ft","105","9440382","18,123gt","1","","","",""
"SS 2009","MSC Beatrice","Samsung Heavy Industries","144,452dwt","Mediterranean","Panama","6 November 2009","264.00m","860","9399014","81,347gt","8","183,839tonnes","HHI-EMD","1 x 6S70MC-C7",""
"SS 2009","Naftocement XVIII","Selah Makine VE Gemicilik","MAN Diesel","Naftotrade Shipping and Commercial SA","Malta","4 March 2009","350.0m","3380","","151,560gt","","","Samsung, MMG","12K98MC-C7",""
"SS 2009","Nexus 1","Samsung Heavy","MAN Diesel","EBX Group","Norway","December 2009","145.30m","3","9399832","","2","","","",""
"SS 2009","Nordic Agnetha","Hyundai Mipo Dockyard","MAN Diesel Vertical, 4 stroke, V-engine","Seaarland","Liberia","15 January 2010","258.0m","2812.5","9422639","94,626gt","Nil","184,800tonnes at 18.2m draft","Scana Volda","12V32/40",""
"SS 2009","Norgas Innovation","Skaugen Marine Construction (Taizhou Wuzhou Shipbuilding/ Shenghui Gas & Chemical Systems)","MAN B&W","Singco Gas Pte Ltd/ Norgas Carriers","Singapore","May 2009","176.00m","730","9378278","23,224gt","3","","Hyundai Heavy","6S46MC-C7",""
"SS 2009","North Ocean 103","Metalships & Docks, Spain","MaK","Technip Norway","Malta","January 2010","127.16m","145","9397951","10,060gt","1","","Scana-Volda","7M43C",""
"SS 2009","Northern Expedition","Flensburger-Schiffbau-","6.50m","British Columbia","Canada","8 September 2009","120.4m","800","9408413","11,400gt","","","","",""
"SS 2009","Oasis of the Seas","STX Europe / Turku, Finland","1550dwt scantling:. ........................................................... 1853dwt","Royal Caribbean International","Bahamas","09 March 2009","730lane-metres","1620","9383936","17,729gt","1","8099tonnes","MaK medium-speed diesel","9M 32C",""
"SS 2009","OSA Goliath","Drydocks World Pertama, Indonesia","15000dwt","Handel Maritime S.A. / Coastline Maritime Pte Ltd","Panama","28 October 2009","330m","3","9396933","225,282gt","2 (Samson and OSA Highlander)","","","",""
"SS 2009","Prisco Irina","STX Offshore & Shipbuilding Co., Ltd","21,000dwt","Primorsk","Singapore","22 April 2009","168.218m","2500","","25,423gt","2","35,380tonnes","","",""
"SS 2009","Seabourn Odyssey","T.Mariotti S.p.A","MAN B&W","Seabourn Cruise Line","Bahamas","17 March 2009","173.90m","1125","9417086","29,967gt","2","","","",""
"SS 2009","Seri Balhaf","Mitsubishi Heavy","6.616m","MISC Berhad","Malaysia","18 June 2009","169.20m","6920","9331660","31,650gt","1","","","",""
"SS 2009","Star Kirkenes","Hyundai Mipo","Wärtsilä","Grieg Shipping","Norway","1 January 2009","281.6m","78.0","9396127","107,633gt","1","","ABB","12V50DF and 6L50DF",""
"SS 2009","Stolt Island","STX Norway Florø AS","MAN B&W","Stolt Tankers B.V","Cayman Island","25 June 2009","6058mm","1350","9414058","37,158gt","3","","Hyundai Heavy Industries","5S60MC-C8",""
"SS 2009","STX Freesia","STX Offshore &","43,593","STX Pan Ocean Co., Ltd","Marshall Islands","2 March 2009","175.22m","1330","","25,841gt","3","54,736tonnes","MAN","7S50 MC-C",""
"SS 2009","STX Rose1","STX Offshore &","MAN B&W Diesel AG","STX Pan Ocean Co., Ltd","Panama","23 September 2009","283.0m","200","","95,047gt","Nil","207,383tonnes","STX Shipbuilding Co., Ltd / Hyundai Heavy Industries Co., Ltd","STX MAN B&W 6S70MC-C(MK VII)",""
"SS 2009","Tirranna","Daewoo Shipbuilding &","MAN B&W Diesel","Wilhelmsen Lines","Norway","30 December 2008","165.0m","440","9377523","17,824gt","3","26,756tonnes","Hitachi NICO","STX MAN B&W 8L32/40",""
"SS 2009","Viking Poseidon","Ulstein Verft AS","18,700dwt","Eidesvik OCV KS/ Eidesvik AS","Norway","19 May 2009","219.3m","1700","9413535","71,700gt","1","42,300tonnes at design draft","MAN","B&W8S60ME-C",""
"SS 2009","Zenovia Lady","Sungdong Shipbuilding &","9683dwt scantling:. .........................................................11,361dwt","Byzantine","Liberia","13 January 2009","122.1m","4","9389277","11,719gt","1","18,256tonnes","Rolls Rolls Azipull 120","AMI 560L6L BAFMH",""
