FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SS 2010","Habip Bayrak","Çeksan Gemi Insa Çelik","9.4m","Coral Tankers","Turkey","29 April 2010","3887","1","","47,635tonnes","0","","Hyundai-B&W","8S60MC-C",""
"SS 2010","Hanjin Korea","Samsung Heavy","6,7m","J.O.Q. Shipping S.A/ Hanjin Shipping Co., Ltd","Panama","March 2010","115.97m","1800","9408853","5684gt","4","11,581tonnes","Wartsila","8L32","No"
"SS 2010","Jeyhun","Krasnoye Sormovo Shipyard","13.0m","The State Service of","Turkmenistan","2 July 2010","334.0m","2437.5","9592202","113,400gt","2","155,900tonnes","Wartsila","12RT-flex96C",""
"SS 2010","JRS Mekur","Penglai Bohai Shipyard Co., Ltd","4.6m","C.V. Scheepvaartonderneming","Malta","22 October 2010","135.8m","315","9349435","4792gt","12","9677tonnes","Wartsila","6L20",""
"SS 2010","Le Boreal","Fincantieri","7.10m","Compagnie Du Ponant","French","5 February 2010","6058mm/12192mm","530","9502506","6668gt","0","12,842tonnes","","",""
"SS 2010","Maule","CSBC Corporation, Taiwan Kaohsiung shipyard","4.7m","Compania SudAmericana de Vapores S.A","Liberia","03 May 2010","126.2m","1600","9400069","10,944gt","1","7435tonnes","Wartsila","8L20",""
"SS 2010","Methane Julia Louise","Samsung Heavy","61,175dwt","BG LNG services","Bermuda","April 2010","20ft/40ft","102","9412880","75,752gt","Nil","","Wartsila","10RT-flex96C",""
"SS 2010","Miedwie","Nantong Mingde Heavy","11.5m","Erato One Shipping Ltd/ Polska Zegluga Morska","Bahamas","19 April 2010-10-27","279.00m","11","9393448","109,004gt","4","119,094tonnes (at Tsummer)","25,000kW","3 x 12V50DF 1 x 6L50DF",""
"SS 2010","Morning Air","Nakatani Shipbuilding Co., Ltd","10.10m","Trio Happiness S.A","Panama","22 March 2010","182.60m","645","9523794","20,480gt","0","39,174tonnes","Wartsila","6RTA48T-B",""
"SS 2010","Moskovsky Prospect","Hyundai Samho Heavy","6.15m","Sovcomflot","Liberia","28 January 2010","95.00m","445","9511521","4410gt","2","","","",""
"SS 2010","MSC Beryl","STX Offshore & Shipbuilding","13.60m","Niki Shipping Co. Inc","Panama","13 September 2010","239.00m","940","9467392","62,504gt","8","135,100tonnes","B&W","6S60MC-C8",""
"SS 2010","Nieuw Amsterdam","Fincantieri","13.50m","Holland American Line","Dutch","30 September 2010","6.058m","3800","9378450","140,096gt","0","182,665tonnes","MAN B&W","12K98MC-C7",""
"SS 2010","Noble Globe Trotter","STX Offshore & Shipbuilding","7.85m","Nobel Drilling Holding /Royal Dutch Shell","Liberian","30 June 2010","254.0m","22.7","9540845","86,273gt","1","43,965tonnes","","",""
"SS 2010","Nord Delphinus","Shanghai Shipyard Co., Ltd","12.00m","Norden Shipping (Singapore)/Dampskibsselskabet","Singapore","31 December 2010","173.56m","910","9448023","32950gt","0","56,000tonnes","","",""
"SS 2010","Norwegian Epic","STX France SA, Saint-Nazaire Shipyard","14.50m","Norwegian Cruise Line","Bahamas","05 January 2010","240.00m","750","9410569","63,864gt","0","134,376tonnes","MAN B&W","7S60MC-C Mk VII",""
"SS 2010","Ocean Garnet","Cosco (Dalian) shipyard Co., Ltd","8.70m","Nobel Group/Fleet","Malta","17 July 2010","288.80m","129","9477244","155,80gt","7","","","",""
"SS 2010","Oleg Strashnov","IHC Merwede B.V","12.50m","Seaway Heavy Lifting","Limassol, Cyprus","15th January 2010","222.00m","730","9452701","51,209gt","0","108,709tonnes","MAN B&W","6S60MC6",""
"SS 2010","Queen Elizabeth","Fincantieri Cantieri","13.84m","Cunard","UK","Q3 2010","171.60m","14.41","9477438","","1","","","",""
"SS 2010","Rolldock Sun","Larsen & Toubro","8.00m","RollDock Shipping BV","Dutch","30 September 2010","265.21m","4","9393981","90,901gt","3","47,263tonnes","Aalborg","2 x S-Band 1 x X-Band","1"
"SS 2010","Saipem 1200","Samsung Heavy Industries, Co. Ltd","5.67m","Saipem","Bahamas","07 January 2010","132.65m","550","9437359","12,802gt","0","14,000tonnes","Wartsila","W9L32","Yes"
"SS 2010","Seven Atlantic","IHC Offshore & Marine B.V","Rolls-Royce","Subsea 7","Isle of Man","20 April 2010","219.4m","7000","9419125","","0","96,400tonnes","","",""
"SS 2010","Skandi Aker","STX Norway, Søviknes yard","7.00m","DOFCON AS/ Aker","Cyprus","29 January 2010","128.96m","1875","9387229","17,496tonnes","0","","","",""
"SS 2010","Stena Hollandica","Nordic Yards","Rolls-Royce Kamewa AS","Stena Line","UK/Dutch","07 January 2010","137.70m","2","9145176","6942gt","","22,820m3","","",""
"SS 2010","STX Changxing Rose","STX Dalian Shipbuilding","MAN","STX Pan Ocean Co., Ltd","Korea","16 May 2010","5500m","22","9419747","64,000gt","3","","","",""
"SS 2010","Thalassini Axia","SPP Shipbulding Co., Ltd","9.50m","Enesel S.A","Malta","30 June 2010","190.50m","1625","9452490","60,396gt","0","42,759tonnes","MAN Diesel & Turbo","Maritime and",""
"SS 2010","Western Carrier","Zhenjiang Zhenyu","11.10m","W.Bockstiegel GmbH & Co. Reederei KG MS","Antigua & Barbuda","24 March 2010","189.00m","600","9366122","34,318gt","6","69,919.8tonnes (at Scantling)","","",""
"SS 2010","Yamatai","Mitsubishi Heavy","7.10m","NYK-Hinode Line Ltd","Panama","","103.00m","180","9567714","6250gt","1","","","",""
"SS 2010","Yannis Gorgias","","4.50m","Iolcos Hellenic Maritime","Malta","9 April 2010","152.621m","196","9423293","14538","7","","","",""
"SS 2010","Vox Máxima","IHC Dredgers B.V","12.5m","Van Oord NV","Dutch","26 January 2010","221m","3","9454096","one in the pump room, the other one on the foredeck. Their controllable 13,500kW take the soil mixture to a rainbow pipe and/or a shore discharge coupling above the bows of the ship. The vessel can also discharge her load through two rows of hydraulically operated bottom doors","0","","Wartsila","6RT 58T-B",""
