FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SS 2016","LNG FUKUROKUJU","Kawasaki Heavy Industries","11.6m","LNG FUKUROKUJU","Bahamas","18 April 2016","177m","1","9666986","30,945tonnes","-","","HMD / HHI-EMD","6G50ME-B9.3-LGI(TII)",""
"SS 2016","Manchac Sun","Minaminippon","11.9m","FGP Shipbuilding","Cayman Islands","17 June 2016","280m","3","9724013","127,242gt","0","Sewage plant","Kawasaki Heavy Industries","Kawasaki URA-400 reheating-type steam-turbine propulsion plant",""
"SS 2016","MILOS","Sungdong Shipbuilding & Marine Engineering","11.6m","Kyklades Maritime","Greece, Piraeus","28 September 2016","177.7m","940","9746619","","1","","","",""
"SS 2016","NAVIG8 TURQUOISE","STX Offshore & Shipbuilding","16m","Navig8","Marshall Islands","October 2016","267m","1","9753674","81,000tonnes","1","","WinGD","Wärtsilä 6X72",""
"SS 2016","Nord Isabella","Guangzhou Wenchong Shipyard","11m","Reederei Nord","Liberia","12 April 2016","173.9m","990","9697014","29,492gt","0","","MAN Diesel & Turbo","6G50ME-B9.3",""
"SS 2016","NYK BLUE JAY","Japan Marine","9.50m","Operator: ........... Rindou Ship","Panama","January 2016","185m","2","9741372","28,316gt","11","","MAN Diesel & Turbo","6G60ME-C9.2-TII",""
"SS 2016","Palanca Maputo","Hyundai Mipo Dockyard Co Ltd","Japan","Wisby Tankers","Marshall Islands","22 February 2016","364.15m","22.5","9755725","144,285gt","1","Incinerator","","",""
"SS 2016","RB JORDANA","Sungdong Shipbuilding & Marine Engineering","9.5m","Reuben Brothers","Marshall Islands, Majuro","October 2016","174m","1","9730816","","3","","Hyundai","6S50Me-9.5(Tier II)",""
"SS 2016","SALISH ORCA","Remontowa Shipbuilding","12.2m","British Ferry Services","Canada","May 2016","225m","650","9750270","43,600tonnes","2","","MAN B&W","5G60ME-C9.2",""
"SS 2016","SC AQUARIUS","Jiangsu Hantong","4.65m","Goldwin Shipping Limited","Hong Kong","22 November 2016","775lm","0","9753791","8,261gt","4","4,225tonnes @ 4.65m","","",""
"SS 2016","Seabourn Encore","Fincantieri","9.5m","Seabourn Cruise Line","Bahamas","June 2016","177m","1","9731171","26,364gt","1","52, 046.7tonnes","Man B&W","6S50ME-B9.5",""
"SS 2016","Seaspan Swift","Sedef Shipyard","6.53m","Seaspan Ferries","Canadian","30 November 2016","177.1m","1","9764233","41,865gt","0 (2 delivered in 2016)","","Aalborg","Deerberg Incinerator DI-500","Installed on AFT engines"
"SS 2016","SEATRADE ORANGE","Yangfan Group","4.25m","Seatrade Groningen","Marshall Island","In service from 22 January 2016","1,034lm","4","9690092","4,810gt","4+6","6,902tonnes","Wärtsilä","9L34DF",""
"SS 2016","SERI CAMELLIA","Hyundai Heavy Industries","9m","MISC","Malaysia","August 2016","176m","1","9714276","24,900gt","Four sister ships under construction","","MAN Diesel & Turbo","6G60ME-C9.2-TII",""
"SS 2016","Seven Seas Explorer","Fincantieri","11.5m","Regent Seven Seas Cruises","Marshall Islands","30 September 2016","277m","3","9703150","133,612gt","1","","Mitsubishi","MR36-II","N/A"
"SS 2016","SHI JIANG","Xiamen Shipbuilding","7.02m","Shanghai Kingfour","China","30 June 2016","194.16m","9","9757620","55,254gt","1","31,115tonnes (D=7.20)","","",""
"SS 2016","SHTURMAN ALBANOV","Samsung Heavy","6.0m","Sovcomflot","Russian","August 2016","129.6m","750","9752084","19,781gt","Six","12,855tonnes","MAN B&W","6S40ME B9.5-Tier II",""
"SS 2016","SILKEBORG","Tai Zhou Sanfu Ship","9m","Nordana","Panama","16 August 2016","232m","9","9685085","45,000tonnes","4","","Azipod Propulsion Motor","AMZ",""
"SS 2016","SUNRAY","Sungdong Shipbuilding & Marine Engineering","7.50m","Tsakos Energy Navigation","Liberia, Monrovia","January 2016","6,058","625","9761944","9,719gt","0","17,764tonnes","MAN Diesel & Turbo","6S40ME-B9.3",""
"SS 2016","Tian Zhen","Guangzhou Huangpu","12.20m","COSCO Shipping Co. Ltd","China","August 2016","219m","77","9722728","42,290tonnes","0","","MAN B&W","6G60ME-C9.5",""
"SS 2016","TORDIS KNUTSEN","Hyundai Heavy Industries","Wärtsilä","Knutsen NYK Offshore","Norway (NIS)","May 2016","187m","750","9757711","26,700gt","1","","Shanghai Marine","6RT-flex50-B",""
"SS 2016","TRINITY","Hyundai Samho Heavy","16.9m","Diamond/Anglo Eastern Ship","Marshall Islands","28 November 2016","269m","5","9730361","90,031gt","Two","","","",""
"SS 2016","VALPARAISO EXPRESS","Hyundai Samho","16m","Hapag-Lloyd","Germany","29 March 2016","263.14m","1","9777589","81,360gt","Five","183,887tonnes (at scantling)","Hyundai-MAN B&W","5G70ME-C9.2",""
"SS 2016","Yara Kara","Hyundai Mipo Dockyard Co., Ltd","12.5m","YARA LPG Shipping","NIS","2 November 2016","40ft container of 40’(L) x 8’(W) x 9’6”(H) ISO container","4","9734836","118,945gt","1","160,648tonnes (at scantling)","HYUNDAI-MAN B&W","7S90ME-C10.5",""
"SS 2016","YM Window","CSBC Corporation, Taiwan","9.5m","GC Intermodal XIII, LTD","Hong Kong","22 June 2016","52.2m","1","9708435","18,446tonnes","2","","Hyundai Heavy Industry – B&W","6S50ME-C8.2 (Tier II)","Yes"
"SS 2016","YU PENG","COSCO (Dalian) Shipyard Co. Ltd","14.5m","Dalian Marine University","China","6 May 2016","20ft / 40ft","1","9723473","145,136tonnes","0","","MAN B&W","11S90ME-C10.2",""
